indice_tiempo,bolsa_g,burcap,merval,merval_arg,merval_25
2006-10-25,86417.54,6088.58,1765.66,1304.08,1725.72
2006-10-26,86630.32,6106.01,1776.19,1320.11,1736.05
2006-10-27,87233.75,6150.6,1784.6,1326.98,1744.18
2006-10-28,,,,,
2006-10-29,,,,,
2006-10-30,86534.55,6096.57,1768.49,1318.32,1730.09
2006-10-31,87048.1,6140.55,1781.68,1331.64,1741.0
2006-11-01,87398.07,6167.27,1794.44,1345.78,1753.36
2006-11-02,88956.39,6271.12,1821.95,1343.09,1777.55
2006-11-03,89812.63,6343.84,1841.96,1356.54,1795.71
2006-11-04,,,,,
2006-11-05,,,,,
2006-11-06,,,,,
2006-11-07,90183.92,6363.41,1839.88,1342.48,1793.29
2006-11-08,91969.7,6500.16,1873.39,1355.21,1824.65
2006-11-09,92910.01,6567.62,1893.25,1361.33,1842.2
2006-11-10,92631.91,6546.71,1885.55,1354.08,1834.09
2006-11-11,,,,,
2006-11-12,,,,,
2006-11-13,92906.49,6571.4,1890.7,1360.17,1839.01
2006-11-14,93562.84,6630.95,1909.29,1385.56,1858.8
2006-11-15,94198.13,6686.99,1918.07,1402.83,1872.02
2006-11-16,92776.29,6578.26,1891.51,1390.15,1846.68
2006-11-17,92466.82,6548.96,1886.92,1388.97,1843.84
2006-11-18,,,,,
2006-11-19,,,,,
2006-11-20,93213.56,6607.17,1896.62,1399.37,1855.16
2006-11-21,94482.61,6693.65,1918.84,1397.12,1876.76
2006-11-22,95745.59,6771.96,1939.08,1407.86,1901.14
2006-11-23,95547.8,6751.93,1933.73,1413.73,1901.69
2006-11-24,96047.8,6783.48,1943.63,1404.5,1902.45
2006-11-25,,,,,
2006-11-26,,,,,
2006-11-27,93782.97,6610.38,1892.2,1376.94,1855.97
2006-11-28,94476.44,6661.83,1907.57,1380.27,1869.15
2006-11-29,97112.58,6867.1,1961.18,1416.76,1918.89
2006-11-30,97394.48,6874.17,1967.02,1421.25,1923.7
2006-12-01,95679.51,6745.15,1929.46,1403.31,1889.11
2006-12-02,,,,,
2006-12-03,,,,,
2006-12-04,96756.28,6832.4,1957.73,1420.85,1916.06
2006-12-05,97512.48,6899.82,1977.16,1434.67,1931.82
2006-12-06,97300.28,6895.5,1976.12,1444.21,1931.37
2006-12-07,96962.73,6875.88,1969.55,1444.44,1925.3
2006-12-08,,,,,
2006-12-09,,,,,
2006-12-10,,,,,
2006-12-11,97110.63,6887.73,1972.73,1448.32,1927.9
2006-12-12,97127.84,6891.55,1971.95,1447.07,1925.51
2006-12-13,99670.23,7069.24,2032.74,1464.15,1981.73
2006-12-14,100050.4,7083.14,2033.21,1458.95,1982.33
2006-12-15,101118.1,7135.29,2049.65,1465.16,1998.51
2006-12-16,,,,,
2006-12-17,,,,,
2006-12-18,100737.7,7116.84,2040.56,1477.71,1989.92
2006-12-19,101070.2,7116.23,2043.09,1467.0,1997.38
2006-12-20,101085.7,7127.61,2042.72,1467.47,1996.18
2006-12-21,101803.0,7167.96,2054.84,1484.43,2010.34
2006-12-22,102043.0,7184.05,2057.51,1493.51,2012.79
2006-12-23,,,,,
2006-12-24,,,,,
2006-12-25,,,,,
2006-12-26,102082.1,7181.3,2060.29,1502.36,2016.88
2006-12-27,103432.4,7286.09,2089.32,1525.08,2045.14
2006-12-28,103164.3,7262.85,2090.46,1542.38,2052.19
2006-12-29,,,,,
2006-12-30,,,,,
2006-12-31,,,,,
2007-01-01,,,,,
2007-01-02,105271.8,7403.19,2139.14,1577.84,2100.74
2007-01-03,104091.0,7323.38,2097.55,1555.11,2059.93
2007-01-04,102909.8,7246.79,2073.08,1548.68,2036.35
2007-01-05,102658.6,7224.73,2063.88,1537.01,2027.32
2007-01-06,,,,,
2007-01-07,,,,,
2007-01-08,102642.4,7215.65,2070.51,1540.02,2033.69
2007-01-09,100280.7,7025.26,2014.01,1497.36,1979.71
2007-01-10,101698.7,7134.68,2044.08,1501.51,2006.89
2007-01-11,101672.1,7140.9,2043.01,1509.55,2006.61
2007-01-12,103463.3,7279.5,2072.62,1515.33,2033.63
2007-01-13,,,,,
2007-01-14,,,,,
2007-01-15,103964.9,7312.1,2083.39,1525.84,2044.27
2007-01-16,103249.3,7261.43,2071.03,1535.77,2032.18
2007-01-17,102628.1,7194.84,2055.38,1528.68,2017.0
2007-01-18,101405.6,7107.83,2024.57,1509.46,1987.53
2007-01-19,101896.3,7118.98,2037.32,1507.91,2000.29
2007-01-20,,,,,
2007-01-21,,,,,
2007-01-22,102185.0,7153.06,2043.74,1520.42,2006.01
2007-01-23,103180.6,7206.53,2055.39,1514.07,2016.52
2007-01-24,103877.4,7265.09,2070.62,1532.67,2031.66
2007-01-25,102968.1,7202.59,2044.03,1522.59,2005.99
2007-01-26,103181.2,7194.83,2039.46,1513.01,2003.07
2007-01-27,,,,,
2007-01-28,,,,,
2007-01-29,102908.0,7139.2,2022.27,1498.33,1987.73
2007-01-30,104081.7,7204.9,2047.87,1513.14,2013.38
2007-01-31,105258.7,7300.7,2070.64,1531.43,2034.14
2007-02-01,105548.7,7312.04,2081.53,1543.62,2044.41
2007-02-02,105886.3,7343.98,2081.27,1547.0,2044.29
2007-02-03,,,,,
2007-02-04,,,,,
2007-02-05,106133.6,7372.66,2076.21,1546.71,2038.96
2007-02-06,107453.2,7489.5,2100.65,1563.23,2061.55
2007-02-07,106963.8,7458.67,2100.08,1563.55,2059.67
2007-02-08,106981.2,7482.4,2105.92,1568.53,2064.36
2007-02-09,106599.3,7436.12,2100.24,1565.98,2059.23
2007-02-10,,,,,
2007-02-11,,,,,
2007-02-12,106965.6,7452.9,2100.51,1568.3,2059.93
2007-02-13,108690.6,7556.8,2115.57,1581.08,2075.64
2007-02-14,109255.6,7589.15,2129.94,1594.84,2089.31
2007-02-15,109037.7,7580.05,2132.65,1604.24,2091.08
2007-02-16,109212.7,7589.39,2145.49,1618.01,2104.08
2007-02-17,,,,,
2007-02-18,,,,,
2007-02-19,110061.0,7673.81,2188.59,1662.83,2145.02
2007-02-20,110710.8,7728.35,2206.03,1682.34,2161.76
2007-02-21,110399.2,7726.98,2203.24,1680.84,2158.65
2007-02-22,110299.5,7723.54,2204.23,1677.37,2158.84
2007-02-23,110358.7,7723.11,2202.45,1668.82,2156.98
2007-02-24,,,,,
2007-02-25,,,,,
2007-02-26,110768.5,7756.26,2219.01,1675.94,2172.5
2007-02-27,103218.5,7197.43,2052.78,1551.51,2012.36
2007-02-28,103980.2,7234.2,2067.64,1552.65,2027.4
2007-03-01,102664.4,7137.09,2038.59,1530.21,1998.44
2007-03-02,101367.3,7021.06,1997.64,1497.09,1960.41
2007-03-03,,,,,
2007-03-04,,,,,
2007-03-05,98617.68,6846.76,1944.12,1452.88,1907.4
2007-03-06,101455.5,7062.42,2004.77,1497.37,1965.93
2007-03-07,101155.5,7035.2,1995.07,1488.68,1956.6
2007-03-08,103126.3,7191.39,2035.03,1533.69,1997.07
2007-03-09,103273.0,7199.04,2036.46,1539.15,1998.47
2007-03-10,,,,,
2007-03-11,,,,,
2007-03-12,104720.0,7328.66,2068.18,1573.15,2029.35
2007-03-13,101447.4,7082.11,1990.35,1518.51,1955.47
2007-03-14,102027.6,7146.36,2011.51,1534.48,1974.02
2007-03-15,102004.4,7146.25,2007.5,1536.17,1970.65
2007-03-16,101051.2,7062.36,1985.79,1519.47,1950.9
2007-03-17,,,,,
2007-03-18,,,,,
2007-03-19,103152.6,7207.47,2030.6,1548.18,1993.42
2007-03-20,103586.1,7223.56,2040.03,1562.07,2003.06
2007-03-21,105933.8,7387.3,2083.63,1584.65,2044.82
2007-03-22,105398.9,7346.32,2073.93,1581.18,2035.35
2007-03-23,106227.8,7381.23,2085.51,1586.29,2047.66
2007-03-24,,,,,
2007-03-25,,,,,
2007-03-26,105483.4,7320.85,2077.02,1575.43,2038.77
2007-03-27,104760.6,7255.12,2060.28,1560.34,2023.3
2007-03-28,105257.3,7283.75,2072.07,1549.98,2033.32
2007-03-29,106269.6,7360.2,2099.09,1564.43,2059.21
2007-03-30,106276.2,7374.1,2102.78,1580.85,2062.53
2007-03-31,,,,,
2007-04-01,,,,,
2007-04-02,,,,,
2007-04-03,107413.7,7434.19,2114.62,1586.33,2075.27
2007-04-04,107759.7,7467.36,2127.48,1595.02,2086.98
2007-04-05,,,,,
2007-04-06,,,,,
2007-04-07,,,,,
2007-04-08,,,,,
2007-04-09,108328.5,7504.78,2131.94,1600.33,2092.11
2007-04-10,109348.8,7579.04,2155.58,1614.52,2115.41
2007-04-11,109013.2,7555.02,2154.5,1621.22,2114.75
2007-04-12,110668.1,7680.4,2188.07,1642.7,2146.51
2007-04-13,111514.9,7750.75,2212.98,1660.37,2169.63
2007-04-14,,,,,
2007-04-15,,,,,
2007-04-16,112105.4,7788.58,2224.83,1671.37,2182.76
2007-04-17,110933.4,7688.33,2195.16,1647.31,2155.57
2007-04-18,111321.0,7719.76,2211.96,1666.6,2171.8
2007-04-19,110634.5,7666.73,2200.27,1661.99,2160.68
2007-04-20,111570.9,7735.0,2216.6,1673.55,2176.52
2007-04-21,,,,,
2007-04-22,,,,,
2007-04-23,111101.8,7682.53,2192.42,1653.58,2155.26
2007-04-24,110486.0,7643.99,2181.16,1648.8,2145.11
2007-04-25,110426.7,7632.27,2185.46,1646.71,2149.49
2007-04-26,110492.1,7630.95,2188.81,1654.97,2154.97
2007-04-27,111061.6,7658.69,2197.77,1659.98,2164.66
2007-04-28,,,,,
2007-04-29,,,,,
2007-04-30,109410.4,7504.94,2154.55,1628.23,2125.98
2007-05-01,,,,,
2007-05-02,109820.8,7546.11,2156.84,1631.13,2127.27
2007-05-03,111008.6,7636.9,2174.77,1639.04,2143.57
2007-05-04,110972.6,7638.51,2163.73,1626.24,2131.1
2007-05-05,,,,,
2007-05-06,,,,,
2007-05-07,109322.3,7508.82,2132.28,1618.34,2103.03
2007-05-08,108684.7,7467.5,2131.65,1623.96,2102.75
2007-05-09,109920.9,7555.62,2155.26,1642.1,2127.41
2007-05-10,107851.1,7381.34,2098.09,1597.5,2074.47
2007-05-11,109996.6,7552.71,2128.25,1614.99,2103.72
2007-05-12,,,,,
2007-05-13,,,,,
2007-05-14,110098.3,7559.63,2127.69,1620.04,2103.49
2007-05-15,110801.5,7606.81,2139.64,1626.29,2115.67
2007-05-16,111502.6,7674.16,2162.89,1645.6,2136.87
2007-05-17,112595.8,7759.77,2171.63,1651.2,2146.11
2007-05-18,113265.9,7806.64,2186.39,1660.24,2159.77
2007-05-19,,,,,
2007-05-20,,,,,
2007-05-21,114699.8,7909.51,2209.08,1676.44,2182.75
2007-05-22,114397.9,7879.82,2193.47,1663.41,2167.48
2007-05-23,114969.5,7927.76,2196.1,1660.88,2168.77
2007-05-24,113464.6,7820.04,2172.35,1649.82,2146.3
2007-05-25,,,,,
2007-05-26,,,,,
2007-05-27,,,,,
2007-05-28,115355.3,7959.55,2192.94,1664.04,2168.9
2007-05-29,116423.8,8023.97,2202.4,1673.64,2182.09
2007-05-30,117604.8,8103.92,2222.22,1689.29,2202.67
2007-05-31,119447.6,8217.95,2243.03,1694.73,2222.09
2007-06-01,120001.9,8248.23,2249.36,1697.09,2229.19
2007-06-02,,,,,
2007-06-03,,,,,
2007-06-04,119665.8,8199.86,2240.65,1688.86,2223.16
2007-06-05,119370.8,8169.86,2234.74,1684.95,2217.75
2007-06-06,117792.1,8052.13,2206.16,1667.83,2191.33
2007-06-07,115348.6,7871.77,2158.82,1634.27,2145.2
2007-06-08,115938.8,7907.22,2169.28,1644.63,2156.57
2007-06-09,,,,,
2007-06-10,,,,,
2007-06-11,115714.2,7883.83,2162.1,1634.58,2149.92
2007-06-12,114670.4,7804.86,2147.11,1625.9,2136.28
2007-06-13,115667.1,7883.34,2168.43,1639.85,2157.67
2007-06-14,116793.2,7961.72,2193.03,1655.63,2182.65
2007-06-15,117943.2,8048.77,2216.58,1672.26,2205.38
2007-06-16,,,,,
2007-06-17,,,,,
2007-06-18,,,,,
2007-06-19,118832.2,8109.58,2239.69,1689.12,2228.37
2007-06-20,118117.6,8053.78,2226.01,1683.58,2216.12
2007-06-21,118300.6,8053.64,2235.04,1684.75,2227.32
2007-06-22,118072.1,8020.01,2229.9,1682.59,2223.35
2007-06-23,,,,,
2007-06-24,,,,,
2007-06-25,117111.5,7944.12,2202.91,1658.28,2196.28
2007-06-26,116646.8,7928.2,2195.64,1650.39,2187.52
2007-06-27,117910.6,8025.94,2227.33,1672.08,2217.96
2007-06-28,117778.7,8008.39,2216.09,1662.37,2209.51
2007-06-29,117202.2,7935.44,2190.87,1644.85,2191.32
2007-06-30,,,,,
2007-07-01,,,,,
2007-07-02,119422.4,8092.79,2234.8,1672.61,2234.2
2007-07-03,119742.9,8107.53,2230.61,1670.69,2231.89
2007-07-04,121445.7,8209.94,2252.4,1688.71,2255.09
2007-07-05,121149.4,8184.44,2247.15,1679.64,2249.11
2007-07-06,120956.0,8175.21,2249.01,1672.1,2250.22
2007-07-07,,,,,
2007-07-08,,,,,
2007-07-09,,,,,
2007-07-10,120730.9,8141.92,2253.3,1675.16,2255.24
2007-07-11,121434.2,8182.0,2266.09,1678.02,2267.21
2007-07-12,122220.8,8224.65,2289.13,1694.8,2290.11
2007-07-13,121895.4,8192.85,2287.82,1701.44,2288.88
2007-07-14,,,,,
2007-07-15,,,,,
2007-07-16,119483.4,8008.86,2248.85,1674.25,2249.93
2007-07-17,119202.2,7988.02,2251.59,1680.09,2252.9
2007-07-18,118553.4,7948.19,2247.83,1670.34,2249.46
2007-07-19,120487.2,8085.4,2287.57,1704.47,2289.71
2007-07-20,120440.8,8062.14,2277.47,1701.55,2282.99
2007-07-21,,,,,
2007-07-22,,,,,
2007-07-23,122205.4,8171.11,2303.43,1716.71,2309.9
2007-07-24,118886.1,7931.18,2241.43,1671.9,2247.93
2007-07-25,119264.0,7968.67,2242.78,1669.32,2248.71
2007-07-26,114509.2,7649.69,2153.27,1596.7,2158.46
2007-07-27,114538.2,7637.98,2149.89,1590.92,2155.46
2007-07-28,,,,,
2007-07-29,,,,,
2007-07-30,116333.5,7764.42,2186.37,1620.13,2191.6
2007-07-31,116325.2,7758.63,2180.25,1615.37,2185.55
2007-08-01,116009.7,7752.92,2177.19,1616.75,2182.5
2007-08-02,116455.9,7783.64,2186.64,1628.53,2191.71
2007-08-03,114146.6,7626.06,2148.42,1598.6,2153.08
2007-08-04,,,,,
2007-08-05,,,,,
2007-08-06,112164.8,7481.99,2107.81,1565.47,2113.24
2007-08-07,113126.5,7541.93,2121.51,1567.34,2126.88
2007-08-08,115070.9,7677.1,2158.44,1585.68,2163.57
2007-08-09,111835.4,7432.62,2087.68,1529.3,2093.79
2007-08-10,110622.6,7355.72,2053.13,1502.61,2058.17
2007-08-11,,,,,
2007-08-12,,,,,
2007-08-13,111374.2,7419.83,2065.82,1517.92,2070.76
2007-08-14,109370.3,7284.44,2029.68,1490.63,2034.58
2007-08-15,104883.7,6975.03,1924.73,1407.49,1929.45
2007-08-16,99262.89,6598.07,1833.71,1344.65,1837.09
2007-08-17,104842.8,7009.42,1929.12,1421.46,1932.54
2007-08-18,,,,,
2007-08-19,,,,,
2007-08-20,,,,,
2007-08-21,106519.0,7123.2,1962.76,1448.9,1965.7
2007-08-22,109627.5,7331.14,2008.5,1480.58,2011.23
2007-08-23,111825.8,7496.3,2038.29,1502.27,2040.52
2007-08-24,114365.9,7677.01,2081.45,1536.5,2084.68
2007-08-25,,,,,
2007-08-26,,,,,
2007-08-27,113994.8,7645.1,2076.53,1534.65,2080.35
2007-08-28,109646.2,7329.56,1985.9,1466.28,1990.37
2007-08-29,112679.3,7533.64,2045.67,1505.23,2049.82
2007-08-30,113015.1,7559.51,2040.56,1501.64,2045.24
2007-08-31,113707.9,7601.02,2062.08,1518.91,2067.76
2007-09-01,,,,,
2007-09-02,,,,,
2007-09-03,114108.8,7625.49,2071.53,1525.88,2076.59
2007-09-04,113648.5,7601.02,2068.19,1524.41,2073.43
2007-09-05,113297.0,7583.62,2061.01,1525.47,2067.5
2007-09-06,113460.9,7593.82,2078.93,1536.32,2084.08
2007-09-07,111438.5,7454.01,2041.04,1509.43,2046.32
2007-09-08,,,,,
2007-09-09,,,,,
2007-09-10,109921.8,7353.11,2018.16,1496.39,2022.42
2007-09-11,110477.1,7385.29,2018.81,1492.62,2023.28
2007-09-12,110264.8,7358.22,2008.74,1478.6,2013.74
2007-09-13,111365.7,7438.65,2040.25,1499.39,2044.67
2007-09-14,112089.5,7478.76,2048.91,1511.57,2053.98
2007-09-15,,,,,
2007-09-16,,,,,
2007-09-17,110977.6,7395.17,2031.25,1497.71,2036.65
2007-09-18,113887.5,7604.24,2090.26,1531.87,2095.01
2007-09-19,115362.0,7708.6,2116.49,1538.19,2121.04
2007-09-20,114695.8,7652.72,2100.46,1526.81,2105.79
2007-09-21,115704.6,7719.71,2121.71,1536.77,2126.96
2007-09-22,,,,,
2007-09-23,,,,,
2007-09-24,116989.7,7800.34,2145.23,1548.91,2150.22
2007-09-25,117030.7,7806.57,2145.84,1552.09,2151.86
2007-09-26,118594.8,7921.89,2177.24,1576.68,2183.01
2007-09-27,120301.2,8027.43,2192.45,1589.53,2198.68
2007-09-28,119864.2,7980.81,2187.97,1587.55,2195.05
2007-09-29,,,,,
2007-09-30,,,,,
2007-10-01,121719.5,8111.43,2231.43,1613.02,2238.64
2007-10-02,123393.7,8231.69,2260.45,1649.9,2267.76
2007-10-03,123084.9,8208.48,2254.39,1650.28,2261.69
2007-10-04,122909.1,8191.24,2254.32,1649.23,2261.63
2007-10-05,124360.7,8284.0,2277.75,1665.56,2285.14
2007-10-06,,,,,
2007-10-07,,,,,
2007-10-08,124728.7,8308.56,2286.71,1672.28,2294.12
2007-10-09,125404.4,8344.1,2291.84,1676.58,2299.25
2007-10-10,125397.5,8330.88,2277.4,1668.15,2284.79
2007-10-11,124020.9,8225.73,2246.85,1641.34,2254.1
2007-10-12,125300.8,8325.83,2262.11,1650.09,2269.41
2007-10-13,,,,,
2007-10-14,,,,,
2007-10-15,,,,,
2007-10-16,124263.0,8235.05,2235.11,1633.28,2242.36
2007-10-17,124741.8,8273.43,2240.21,1634.32,2247.43
2007-10-18,126470.3,8390.06,2270.41,1658.68,2277.72
2007-10-19,124954.6,8258.26,2236.87,1639.94,2244.1
2007-10-20,,,,,
2007-10-21,,,,,
2007-10-22,124238.5,8218.55,2234.66,1640.85,2241.88
2007-10-23,124868.1,8232.51,2251.93,1648.84,2259.2
2007-10-24,124879.0,8239.51,2256.61,1651.27,2263.93
2007-10-25,125667.6,8290.33,2282.57,1669.05,2289.95
2007-10-26,128371.2,8474.0,2327.15,1695.12,2334.68
2007-10-27,,,,,
2007-10-28,,,,,
2007-10-29,129342.8,8538.43,2337.11,1705.92,2344.7
